,movie_title,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,genres,duration,facenumber_in_poster,country,title_year,budget,gross,imdb_score,Finance_ratio,Financial_Label,IMDb_Label,numeric_country,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller
903,The Last Song ,347,30,271,742,90,360,540,318,10000,Drama|Family|Music|Romance,107,1,31,2010,20000000,62933793,5.8,3.14668965,BlockBaster,CLASS-2,31,0,0,0,1,0,0,0,1,0,0,1,0,0,0
904,Why Did I Get Married Too? ,651,0,340,2000,154,907,785,721,0,Comedy|Drama|Romance,121,8,31,2010,20000000,60072596,4.4,3.0036297999999997,BlockBaster,CLASS-1,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
905,The American ,45,210,492,978,703,191,258,101,10000,Crime|Drama|Thriller,105,1,31,2010,20000000,35596227,6.3,1.77981135,Super Hit,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
906,Vampires Suck ,266,82,130,759,189,401,50,354,16000,Comedy,82,7,31,2010,20000000,36658108,3.5,1.8329054,Super Hit,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
907,The Debt ,308,108,481,1000,347,100,694,22,0,Drama|Thriller,113,3,31,2010,20000000,31146570,6.9,1.5573285,Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1
908,You Again ,31,99,205,2000,326,938,152,518,0,Comedy|Family|Romance,105,6,31,2010,20000000,25677801,5.8,1.28389005,Hit,CLASS-2,31,0,0,0,1,0,0,0,1,1,0,0,0,0,0
909,She's Out of My League ,285,14,348,2000,421,934,283,756,0,Comedy|Romance,104,1,31,2010,20000000,31584722,6.4,1.5792361000000001,Hit,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
910,Alpha and Omega ,40,0,275,681,434,611,152,518,0,Adventure|Animation|Comedy|Family|Romance,90,0,31,2010,20000000,25077977,5.3,1.25389885,Hit,CLASS-2,31,0,1,0,1,1,0,0,1,1,0,0,0,0,0
911,Let Me In ,412,198,87,17000,226,1000,464,884,25000,Drama|Fantasy|Horror|Mystery,116,0,30,2010,20000000,12134420,7.2,0.606721,Flop,CLASS-3,30,0,0,0,0,0,1,1,0,0,0,1,1,0,0
912,Dylan Dog: Dead of Night ,364,14,314,403,435,368,46,311,0,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,107,1,31,2010,20000000,1183354,5.1,0.059167700000000004,Flop,CLASS-2,31,1,0,1,0,0,1,1,0,1,1,0,1,0,1
913,The Tempest ,348,278,131,3000,597,602,804,181,0,Comedy|Drama|Fantasy|Romance,110,2,31,2010,20000000,263365,5.4,0.01316825,Flop,CLASS-2,31,0,0,0,1,0,0,1,0,1,0,1,0,0,0
914,The Switch ,340,8,77,544,657,449,448,110,0,Comedy|Drama|Romance,101,2,31,2010,19000000,27758465,6.1,1.460971842,Hit,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
915,The Crazies ,75,42,399,991,279,894,392,219,0,Horror|Thriller,101,0,31,2010,20000000,39103378,6.5,1.9551688999999999,Super Hit,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1
916,Leap Year ,22,14,2,3000,390,547,212,356,13000,Comedy|Romance,100,2,31,2010,19000000,12561,6.4,0.000661105,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
917,127 Hours ,133,0,201,11000,734,642,437,223,63000,Adventure|Biography|Drama|Thriller,94,0,31,2010,18000000,18329466,7.6,1.018303667,Average,CLASS-4,31,0,1,0,0,0,0,0,0,0,0,1,0,1,1
918,Saw 3D: The Final Chapter ,363,52,106,723,278,346,83,298,12000,Horror|Mystery,90,0,3,2010,20000000,45670855,5.6,2.28354275,BlockBaster,CLASS-2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
919,TRON: Legacy ,338,364,215,12000,562,10000,339,1000,30000,Action|Adventure|Sci-Fi,125,0,31,2010,170000000,172051787,6.8,1.012069335,Average,CLASS-3,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
920,Remember Me ,19,47,411,21000,440,541,702,238,24000,Drama|Romance,113,0,31,2010,16000000,19057024,7.2,1.191064,Average,CLASS-3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
921,The King's Speech ,638,0,101,14000,340,1000,203,520,64000,Biography|Drama|History|Romance,118,0,30,2010,15000000,138795342,8.0,9.2530228,BlockBaster,CLASS-4,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0
922,Diary of a Wimpy Kid ,619,87,87,17000,757,975,645,569,0,Comedy|Family,94,1,31,2010,15000000,64001297,6.2,4.266753133,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0
923,Clash of the Titans ,387,255,296,14000,331,1000,16,850,15000,Action|Adventure|Fantasy,106,0,31,2010,125000000,163192114,5.8,1.305536912,Hit,CLASS-2,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0
924,Ramona and Beezus ,183,20,448,512,302,316,352,125,0,Adventure|Comedy|Family|Fantasy,103,2,31,2010,15000000,26161406,6.7,1.7440937330000001,Hit,CLASS-3,31,0,1,0,0,0,0,1,1,1,0,0,0,0,0
925,Country Strong ,577,19,290,3000,155,646,795,461,0,Drama|Music,117,4,23,2010,15000000,20218921,6.3,1.3479280669999998,Hit,CLASS-2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926,You Will Meet a Tall Dark Stranger ,668,11000,32,12000,538,6000,254,557,0,Comedy|Drama|Romance,98,0,31,2010,22000000,3247816,6.3,0.147628,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
927,Never Let Me Go ,404,132,28,10000,134,882,139,844,33000,Drama|Romance|Sci-Fi,103,0,30,2010,15000000,2412045,7.2,0.160803,Flop,CLASS-3,30,0,0,1,1,0,0,0,0,0,0,1,0,0,0
928,Sarah's Key ,217,15,281,1000,13,767,58,121,0,Drama|War,111,2,9,2010,10000000,7691700,7.5,0.76917,Flop,CLASS-3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929,Our Family Wedding ,522,44,25,953,430,849,501,625,1000,Comedy|Romance,103,2,31,2010,14000000,20246959,4.9,1.446211357,Hit,CLASS-1,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
930,Flipped ,528,0,309,1000,596,872,5,767,14000,Comedy|Drama|Romance,90,0,31,2010,14000000,1752214,7.7,0.125158143,Flop,CLASS-4,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
931,The Last Godfather ,241,26,208,898,684,391,558,385,502,Comedy,100,5,26,2010,13400000,163591,3.6,0.012208284,Flop,CLASS-1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0
932,Black Swan ,134,0,361,20000,524,15000,513,1000,106000,Drama|Thriller,108,1,31,2010,13000000,106952327,8.0,8.227102077,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1
933,The Killer Inside Me ,430,187,295,818,542,467,355,204,0,Crime|Drama|Thriller,109,0,31,2010,13000000,214966,6.1,0.016535846,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
934,Machete ,192,20,409,22000,215,982,140,844,44000,Action|Crime|Thriller,105,1,31,2010,10500000,26589953,6.7,2.532376476,BlockBaster,CLASS-3,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
935,Casino Jack ,212,60,274,18000,253,322,150,168,0,Biography|Comedy|Crime|Drama,108,5,3,2010,15000000,1039869,6.2,0.06932460000000001,Flop,CLASS-2,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0
936,The Fighter ,149,737,94,23000,311,238,539,141,36000,Biography|Drama|Sport,116,2,31,2010,25000000,93571803,7.9,3.74287212,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
937,Devil ,300,66,56,2000,92,904,284,816,16000,Horror|Mystery|Thriller,80,0,31,2010,10000000,33583175,6.3,3.3583175000000005,BlockBaster,CLASS-2,31,0,0,0,0,0,1,0,0,0,0,0,1,0,1
938,Skyline ,115,25,121,929,216,927,108,861,13000,Action|Sci-Fi|Thriller,97,0,31,2010,10000000,21371425,4.4,2.1371425,BlockBaster,CLASS-1,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1
939,MacGruber ,336,434,210,1000,751,622,639,472,0,Action|Comedy|Romance,95,3,31,2010,10000000,8460995,5.5,0.8460995000000001,Flop,CLASS-2,31,1,0,0,1,0,0,0,0,1,0,0,0,0,0
940,The Tourist ,197,207,248,40000,44,11000,703,3000,25000,Action|Romance|Thriller,103,0,31,2010,100000000,67631157,6.0,0.67631157,Flop,CLASS-2,31,1,0,0,1,0,0,0,0,0,0,0,0,0,1
941,Easy A ,663,87,152,15000,177,1000,268,424,19000,Comedy|Romance,92,1,31,2010,8000000,58401464,7.1,7.3001830000000005,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
942,Another Year ,440,608,231,1000,306,579,633,386,0,Comedy|Drama,129,0,30,2010,10000000,3205244,7.3,0.3205244,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0
943,It's Kind of a Funny Story ,36,16,506,943,343,769,379,472,20000,Comedy|Drama|Romance,101,3,31,2010,8000000,6350058,7.2,0.79375725,Flop,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
944,Made in Dagenham ,461,13,54,5000,614,629,711,594,0,Biography|Comedy|Drama|History,113,6,30,2010,7200000,1094798,7.2,0.15205527800000002,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,1,0,1,0,1,0
945,Wild Target ,328,36,422,10000,633,692,282,405,0,Action|Comedy|Crime,98,4,30,2010,8000000,117190,6.9,0.01464875,Flop,CLASS-3,30,1,0,0,0,0,0,0,0,1,1,0,0,0,0
946,Cyrus ,271,157,327,490,714,259,442,224,0,Comedy|Drama|Romance,91,2,31,2010,7000000,7455447,6.3,1.065063857,Average,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
947,Somewhere ,585,0,364,227,148,218,248,106,0,Comedy|Drama,97,0,31,2010,7000000,1768416,6.3,0.252630857,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
948,Hesher ,586,58,254,23000,539,20000,652,973,19000,Drama,106,0,31,2010,7000000,382946,7.1,0.054706570999999996,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
949,The Extra Man ,579,30,306,474,479,403,173,281,916,Comedy,108,4,31,2010,7000000,453079,5.9,0.064725571,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
950,Ca$h ,593,0,90,26000,523,854,623,410,694,Comedy|Crime|Thriller,118,2,31,2010,7000000,46451,6.0,0.006635856999999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,1,0,0,0,1
951,Incendies ,164,777,303,131,535,66,4,58,37000,Drama|Mystery|War,139,0,3,2010,6800000,6857096,8.2,1.008396471,Average,CLASS-4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
952,The 5th Quarter ,521,11,4,767,408,529,718,316,0,Biography|Drama|Sport,90,2,31,2010,6000000,399611,5.7,0.066601833,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
953,Sea Rex 3D: Journey to a Prehistoric World ,549,0,374,55,285,0,143,0,89,Documentary,41,0,30,2010,5000000,4074023,6.9,0.8148046,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Of Gods and Men ,669,22,286,186,515,135,606,32,0,Drama,122,0,9,2010,4000000,3950029,7.2,0.98750725,Flop,CLASS-3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
955,Everything Must Go ,126,7,497,8000,659,981,766,939,0,Comedy|Drama,97,1,31,2010,5000000,2711210,6.4,0.542242,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
956,Rabbit Hole ,296,263,129,967,368,289,782,192,0,Drama,91,0,31,2010,5000000,2221809,7.0,0.4443618,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
957,The Names of Love ,433,3,431,74,317,52,856,9,0,Comedy|Drama|Romance,100,1,9,2010,4600000,513836,7.2,0.11170347800000001,Flop,CLASS-3,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0
958,My Soul to Take ,661,0,164,798,243,374,855,255,0,Horror|Mystery|Thriller,107,2,31,2010,25000000,14637490,4.8,0.5854996,Flop,CLASS-1,31,0,0,0,0,0,1,0,0,0,0,0,1,0,1
959,Trust ,153,0,369,617,370,163,858,67,10000,Crime|Drama|Thriller,106,0,31,2010,9500000,58214,7.0,0.006127789,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
960,Stake Land ,286,53,104,530,511,238,588,65,0,Drama|Horror|Sci-Fi,98,1,31,2010,650000,18469,6.5,0.028413846,Flop,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,1,1,0,0
961,Trollhunter ,29,12,385,29,360,4,291,4,38000,Comedy|Drama|Fantasy|Horror,103,0,22,2010,19900000,252652,7.0,0.01269608,Flop,CLASS-3,22,0,0,0,0,0,0,1,0,1,0,1,1,0,0
962,Beginners ,442,101,175,1000,459,394,520,157,15000,Comedy|Drama|Romance,105,4,31,2010,3200000,5776314,7.2,1.805098125,Super Hit,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
963,Paranormal Activity 2 ,629,21,451,438,531,332,546,189,14000,Horror,98,0,31,2010,3000000,84749884,5.7,28.24996133,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964,Letters to God ,148,13,415,439,510,399,158,221,0,Drama|Family,110,0,31,2010,3500000,2848578,6.3,0.8138794290000001,Flop,CLASS-2,31,0,0,0,0,0,0,0,1,0,0,1,0,0,0
965,Alice in Wonderland ,620,13000,248,40000,18,25000,48,11000,24000,Adventure|Family|Fantasy,108,0,31,2010,200000000,334185206,6.5,1.67092603,Hit,CLASS-2,31,0,1,0,0,0,0,1,1,0,0,0,0,0,0
966,Freakonomics ,233,4,177,875,325,412,788,394,0,Documentary,93,0,31,2010,3000000,100675,6.4,0.033558332999999996,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,8: The Mormon Proposition ,512,0,140,191,244,12,279,5,0,Documentary,80,0,31,2010,2500000,99851,7.1,0.0399404,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Super ,255,571,298,2000,590,973,625,370,19000,Comedy|Crime|Drama,96,0,31,2010,2500000,322157,6.8,0.1288628,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0
969,Winter's Bone ,162,81,222,34000,672,248,477,179,20000,Drama,100,2,31,2010,2000000,6531491,7.2,3.2657455,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,The Virginity Hit ,240,10,321,189,428,131,854,126,974,Comedy,86,0,31,2010,3400000,535249,4.6,0.157426176,Flop,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
971,Buried ,539,89,425,16000,648,517,247,263,24000,Drama|Mystery|Thriller,95,0,27,2010,3000000,1028658,7.0,0.342886,Flop,CLASS-3,27,0,0,0,0,0,1,0,0,0,0,1,0,0,1
972,The Last Exorcism ,132,13,73,463,59,400,618,308,0,Drama|Horror|Thriller,87,0,9,2010,1800000,40990055,5.6,22.77225278,BlockBaster,CLASS-2,9,0,0,0,0,0,0,0,0,0,0,1,1,0,1
973,I Spit on Your Grave ,601,68,432,635,131,445,175,374,17000,Horror|Thriller,105,0,31,2010,2000000,92401,6.3,0.0462005,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1
974,Insidious ,263,0,297,852,67,618,635,588,60000,Fantasy|Horror|Mystery|Thriller,103,1,31,2010,1500000,53991137,6.8,35.99409133,BlockBaster,CLASS-3,31,0,0,0,0,0,1,1,0,0,0,0,1,0,1
975,Amigo ,313,407,64,38,361,8,697,7,594,Drama|War,124,0,31,2010,1700000,183490,5.8,0.107935294,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
976,Avatar ,252,0,71,1000,356,936,841,855,33000,Action|Adventure|Fantasy|Sci-Fi,178,0,31,2009,237000000,760505847,7.9,3.20888543,BlockBaster,CLASS-4,31,1,1,1,0,0,0,1,0,0,0,0,0,0,0
977,Harry Potter and the Half-Blood Prince ,157,282,8,25000,181,11000,705,10000,10000,Adventure|Family|Fantasy|Mystery,153,3,30,2009,250000000,301956980,7.5,1.20782792,Average,CLASS-3,30,0,1,0,0,0,1,1,1,0,0,0,0,0,0
978,Transformers: Revenge of the Fallen ,418,0,174,894,413,581,656,464,0,Action|Adventure|Sci-Fi,150,0,31,2009,200000000,402076689,6.0,2.010383445,BlockBaster,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
979,Terminator Salvation ,416,368,94,23000,113,3000,162,988,0,Action|Adventure|Sci-Fi,118,0,31,2009,200000000,125320003,6.6,0.626600015,Flop,CLASS-3,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
980,2012 ,544,776,378,1000,447,468,808,310,13000,Action|Adventure|Sci-Fi,158,0,31,2009,200000000,166112167,5.8,0.830560835,Flop,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
981,A Christmas Carol ,537,0,414,18000,164,14000,277,10000,0,Animation|Drama|Family|Fantasy,96,0,31,2009,200000000,137850096,6.8,0.68925048,Flop,CLASS-3,31,0,0,0,0,1,0,1,1,0,0,1,0,0,0
982,Up ,486,0,246,1000,202,848,366,262,27000,Adventure|Animation|Comedy|Family,96,1,31,2009,175000000,292979556,8.3,1.6741688909999999,Hit,CLASS-4,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
983,Monsters vs. Aliens ,525,11,26,1000,590,973,761,459,0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,94,2,31,2009,175000000,198332128,6.5,1.1333264459999999,Average,CLASS-2,31,1,1,1,0,1,0,0,1,1,0,0,0,0,0
984,G.I. Joe: The Rise of Cobra ,594,208,254,23000,205,2000,483,570,0,Action|Adventure|Sci-Fi|Thriller,118,4,31,2009,175000000,150167630,5.8,0.8581007429999999,Flop,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,1
985,Night at the Museum: Battle of the Smithsonian ,580,189,413,49000,591,3000,772,1000,2000,Adventure|Comedy|Family|Fantasy,105,2,31,2009,150000000,177243721,5.9,1.181624807,Average,CLASS-2,31,0,1,0,0,0,0,1,1,1,0,0,0,0,0
986,X-Men Origins: Wolverine ,208,151,186,20000,639,16000,211,2000,0,Action|Adventure|Fantasy|Sci-Fi|Thriller,119,0,31,2009,150000000,179883016,6.7,1.199220107,Average,CLASS-3,31,1,1,1,0,0,0,1,0,0,0,0,0,0,1
987,Angels & Demons ,548,2000,477,15000,64,745,62,294,0,Mystery|Thriller,146,2,31,2009,150000000,133375846,6.7,0.889172307,Flop,CLASS-3,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1
988,G-Force ,238,12,269,730,584,607,593,182,0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,88,0,31,2009,150000000,119420252,5.1,0.796135013,Flop,CLASS-2,31,1,1,1,0,1,0,1,1,1,0,0,0,0,0
989,Star Trek ,246,14000,90,26000,441,12000,112,981,19000,Action|Adventure|Sci-Fi,127,0,31,2009,150000000,257704099,8.0,1.718027327,Hit,CLASS-4,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
990,Watchmen ,675,0,324,986,84,745,764,413,18000,Action|Drama|Mystery|Sci-Fi,215,1,31,2009,130000000,107503316,7.7,0.826948585,Flop,CLASS-4,31,1,0,1,0,0,1,0,0,0,0,1,0,0,0
991,The Princess and the Frog ,547,63,383,852,338,578,45,525,5000,Animation|Family|Fantasy|Musical|Romance,97,0,31,2009,105000000,104374107,7.1,0.9940391140000001,Flop,CLASS-3,31,0,0,0,1,1,0,1,1,0,0,0,0,0,0
992,Public Enemies ,425,0,248,40000,149,23000,762,1000,0,Biography|Crime|Drama|History|Romance,140,1,31,2009,100000000,97030725,7.0,0.97030725,Flop,CLASS-3,31,0,0,0,1,0,0,0,0,0,1,1,0,1,0
993,The Taking of Pelham 1 2 3 ,648,12000,126,18000,592,464,558,385,0,Action|Crime|Thriller,106,1,31,2009,100000000,65452312,6.4,0.65452312,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
994,Where the Wild Things Are ,587,0,78,925,638,468,533,279,11000,Adventure|Drama|Family|Fantasy,101,0,11,2009,100000000,77222184,6.8,0.77222184,Flop,CLASS-3,11,0,1,0,0,0,0,1,1,0,0,1,0,0,0
995,Land of the Lost ,73,52,497,8000,45,735,91,526,0,Adventure|Comedy|Sci-Fi,102,1,31,2009,100000000,49392095,5.4,0.49392095,Flop,CLASS-2,31,0,1,1,0,0,0,0,0,1,0,0,0,0,0
996,The Lovely Bones ,492,0,339,873,1,560,808,310,16000,Drama|Fantasy|Thriller,135,1,31,2009,65000000,43982842,6.7,0.676659108,Flop,CLASS-3,31,0,0,0,0,0,0,1,0,0,0,1,0,0,1
997,Cloudy with a Chance of Meatballs ,500,97,498,622,88,526,8,56,0,Animation|Comedy|Family|Sci-Fi,90,1,31,2009,100000000,124870275,7.0,1.24870275,Average,CLASS-3,31,0,0,1,0,1,0,0,1,1,0,0,0,0,0
998,Ice Age: Dawn of the Dinosaurs ,88,107,124,835,471,256,449,117,0,Action|Adventure|Animation|Comedy|Family,94,0,31,2009,90000000,196573705,7.0,2.184152278,BlockBaster,CLASS-3,31,1,1,0,0,1,0,0,1,1,0,0,0,0,0
999,Sherlock Holmes ,229,0,410,21000,230,979,685,727,20000,Action|Adventure|Crime|Mystery|Thriller,128,3,31,2009,90000000,209019489,7.6,2.322438767,BlockBaster,CLASS-4,31,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1000,It's Complicated ,449,278,334,11000,301,2000,857,963,0,Comedy|Drama|Romance,120,2,31,2009,85000000,112703470,6.6,1.3259231759999999,Hit,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1001,Surrogates ,329,84,67,13000,209,1000,93,1000,0,Action|Sci-Fi|Thriller,89,5,31,2009,80000000,38542418,6.3,0.481780225,Flop,CLASS-2,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1002,Nine ,526,252,159,529,235,48,36,30,0,Drama|Musical|Romance,118,4,31,2009,80000000,19673424,5.8,0.2459178,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1003,Oceans ,247,63,390,67,318,63,677,7,0,Documentary|Drama,104,0,9,2009,40000000,19406406,7.8,0.48516015,Flop,CLASS-4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1004,Hotel for Dogs ,619,87,135,3000,412,576,850,446,1000,Comedy|Family,100,4,31,2009,35000000,73023275,5.4,2.086379286,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1005,Funny People ,346,0,1,11000,585,561,531,130,0,Comedy|Drama,153,1,31,2009,75000000,51814190,6.4,0.690855867,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1006,Inglourious Basterds ,505,16000,337,13000,95,11000,153,11000,42000,Adventure|Drama|War,153,1,31,2009,75000000,120523073,8.3,1.606974307,Hit,CLASS-4,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1007,Alvin and the Chipmunks: The Squeakquel ,63,84,26,1000,106,1000,369,1000,2000,Animation|Comedy|Family|Fantasy|Music,88,0,31,2009,75000000,219613391,4.5,2.928178547,BlockBaster,CLASS-1,31,0,0,0,0,1,0,1,1,1,0,0,0,0,0
1008,Agora ,9,448,332,614,61,451,704,334,29000,Adventure|Drama|History|Romance,141,2,27,2009,70000000,617840,7.2,0.008826286,Flop,CLASS-3,27,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1009,Astro Boy ,137,42,367,12000,137,9000,198,668,0,Action|Animation|Comedy|Family|Sci-Fi,94,1,13,2009,65000000,19548064,6.3,0.300739446,Flop,CLASS-2,13,1,0,1,0,1,0,0,1,1,0,0,0,0,0
1010,Couples Retreat ,490,0,249,4000,426,722,785,721,0,Comedy,113,6,31,2009,60000000,109176215,5.5,1.8196035830000001,Super Hit,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1011,This Is It ,362,197,354,433,504,208,419,6,0,Documentary|Music,111,0,31,2009,60000000,71844424,7.3,1.197407067,Average,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Coraline ,236,253,223,309,195,229,395,57,10000,Animation|Family|Fantasy,100,1,31,2009,60000000,75280058,7.7,1.254667633,Hit,CLASS-4,31,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1013,Year One ,232,11000,380,10000,560,1000,848,485,0,Adventure|Comedy,100,2,31,2009,60000000,43337279,4.9,0.722287983,Flop,CLASS-1,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1014,Invictus ,113,16000,323,13000,533,11000,482,204,23000,Biography|Drama|History|Sport,134,1,31,2009,60000000,37479778,7.4,0.624662967,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1015,Duplicity ,647,209,260,8000,729,1000,202,896,0,Comedy|Crime|Romance|Thriller,125,0,31,2009,60000000,40559930,6.2,0.675998833,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1016,Planet 51 ,333,2,141,12000,272,10000,336,480,0,Adventure|Animation|Comedy|Family|Sci-Fi,91,1,27,2009,70000000,42194060,6.1,0.602772286,Flop,CLASS-2,27,0,1,1,0,1,0,0,1,1,0,0,0,0,0
1017,The Soloist ,294,456,410,21000,688,939,645,569,0,Biography|Drama|Music,117,0,30,2009,60000000,31670931,6.7,0.52784885,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1018,Did You Hear About the Morgans? ,396,30,341,963,421,935,452,727,0,Comedy|Drama|Romance,103,2,31,2009,58000000,29580087,4.7,0.5100015,Flop,CLASS-1,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1019,Imagine That ,353,11,453,939,626,605,675,506,610,Comedy|Drama|Family|Fantasy,107,2,31,2009,55000000,16088610,5.6,0.292520182,Flop,CLASS-2,31,0,0,0,0,0,0,1,1,1,0,1,0,0,0
1020,Law Abiding Citizen ,195,473,173,18000,444,1000,551,963,21000,Crime|Drama|Thriller,118,0,31,2009,50000000,73343413,7.4,1.46686826,Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1021,The Twilight Saga: New Moon ,101,129,411,21000,425,17000,787,12000,13000,Adventure|Drama|Fantasy|Romance,130,2,31,2009,50000000,296623634,4.6,5.93247268,BlockBaster,CLASS-1,31,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1022,Knowing ,14,295,367,12000,72,748,133,329,0,Drama|Mystery|Sci-Fi|Thriller,121,0,31,2009,50000000,79948113,6.2,1.59896226,Hit,CLASS-2,31,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1023,Race to Witch Mountain ,31,99,141,12000,82,536,806,433,0,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,98,3,31,2009,65000000,67128202,5.7,1.0327415690000001,Average,CLASS-2,31,1,1,1,0,0,0,1,1,0,0,0,0,0,1
